## table=wn_node
wn_node,193,#I,#<WSStructure:0x000217dc1e5f50>,#<WSStructure:0x000217dc1e5dc0>,#<WSStructure:0x000217dc1e5c58>,#<WSStructure:0x000217dc1e5af0>,#<WSStructure:0x000217dc1e5988>,#<WSStructure:0x000217dc1e5820>,#<WSStructure:0x000217dc1e56b8>,,,,,,193,#I,6.9738240000278955,#I,4.373880000017495,#I,5.486400000021946,#I,5.486400000021946,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,195,#I,#<WSStructure:0x000217dc1dc590>,#<WSStructure:0x000217dc1dc428>,#<WSStructure:0x000217dc1dc298>,#<WSStructure:0x000217dc1dc0e0>,#<WSStructure:0x000217dc1d7f18>,#<WSStructure:0x000217dc1d7db0>,#<WSStructure:0x000217dc1d7c20>,,,,,,195,#I,7.065264000028261,#I,4.4866560000179465,#I,4.724400000018898,#I,4.724400000018898,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,197,#I,#<WSStructure:0x000217dc1cf098>,#<WSStructure:0x000217dc1cef30>,#<WSStructure:0x000217dc1ceda0>,#<WSStructure:0x000217dc1cec38>,#<WSStructure:0x000217dc1cead0>,#<WSStructure:0x000217dc1ce940>,#<WSStructure:0x000217dc1ce7b0>,,,,,,197,#I,6.391656000025566,#I,4.626864000018507,#I,7.010400000028042,#I,7.010400000028042,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,199,#I,#<WSStructure:0x000217dc1c56b0>,#<WSStructure:0x000217dc1c54f8>,#<WSStructure:0x000217dc1c5390>,#<WSStructure:0x000217dc1c5228>,#<WSStructure:0x000217dc1c50c0>,#<WSStructure:0x000217dc1c4f58>,#<WSStructure:0x000217dc1c4df0>,,,,,,199,#I,8.967216000035869,#I,2.57251200001029,#I,-0.6096000000024384,#I,-0.6096000000024384,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,20,#I,#<WSStructure:0x000217dc1bc1f0>,#<WSStructure:0x000217dc1bc088>,#<WSStructure:0x000217dc19fe88>,#<WSStructure:0x000217dc19fc30>,#<WSStructure:0x000217dc19f9d8>,#<WSStructure:0x000217dc19f7a8>,#<WSStructure:0x000217dc19f578>,,,,,,20,#I,8.973312000035893,#I,8.20216800003281,#I,39.31920000015728,#I,39.31920000015728,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,201,#I,#<WSStructure:0x000217dc195000>,#<WSStructure:0x000217dc194df8>,#<WSStructure:0x000217dc194ba0>,#<WSStructure:0x000217dc1949e8>,#<WSStructure:0x000217dc1947e0>,#<WSStructure:0x000217dc194628>,#<WSStructure:0x000217dc1943f8>,,,,,,201,#I,9.415272000037662,#I,2.6121360000104485,#I,0.030480000000121923,#I,0.030480000000121923,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,203,#I,#<WSStructure:0x000217dc187428>,#<WSStructure:0x000217dc1872c0>,#<WSStructure:0x000217dc187158>,#<WSStructure:0x000217dc186ff0>,#<WSStructure:0x000217dc186e88>,#<WSStructure:0x000217dc186d20>,#<WSStructure:0x000217dc186b90>,,,,,,203,#I,9.491472000037966,#I,2.7096720000108387,#I,0.6096000000024384,#I,0.6096000000024384,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,204,#I,#<WSStructure:0x000217dc167b78>,#<WSStructure:0x000217dc167998>,#<WSStructure:0x000217dc167768>,#<WSStructure:0x000217dc1674c0>,#<WSStructure:0x000217dc167290>,#<WSStructure:0x000217dc167038>,#<WSStructure:0x000217dc166e58>,,,,,,204,#I,7.254240000029017,#I,3.3223200000132893,#I,6.400800000025603,#I,6.400800000025603,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,205,#I,#<WSStructure:0x000217d8d2b288>,#<WSStructure:0x000217d8d2afe0>,#<WSStructure:0x000217d8d2ad88>,#<WSStructure:0x000217d8d2ab80>,#<WSStructure:0x000217d8d2aa18>,#<WSStructure:0x000217d8d2a860>,#<WSStructure:0x000217d8d2a630>,,,,,,205,#I,8.900160000035601,#I,1.969008000007876,#I,6.400800000025603,#I,6.400800000025603,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,206,#I,#<WSStructure:0x000217dc154b18>,#<WSStructure:0x000217dc1549b0>,#<WSStructure:0x000217dc1547a8>,#<WSStructure:0x000217dc154640>,#<WSStructure:0x000217dc1544d8>,#<WSStructure:0x000217dc154370>,#<WSStructure:0x000217dc154140>,,,,,,206,#I,9.6499680000386,#I,2.0238720000080956,#I,0.3048000000012192,#I,0.3048000000012192,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,207,#I,#<WSStructure:0x000217dc003a48>,#<WSStructure:0x000217dc003368>,#<WSStructure:0x000217dc003020>,#<WSStructure:0x000217dc002b98>,#<WSStructure:0x000217dc002760>,#<WSStructure:0x000217dc002300>,#<WSStructure:0x000217dc001e78>,,,,,,207,#I,9.448800000037796,#I,2.014728000008059,#I,2.743200000010973,#I,2.743200000010973,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,208,#I,#<WSStructure:0x000217dbfd1958>,#<WSStructure:0x000217dbfd05f8>,#<WSStructure:0x000217dbfd0328>,#<WSStructure:0x000217dbfb44e8>,#<WSStructure:0x000217dbfad3f0>,#<WSStructure:0x000217dbfac810>,#<WSStructure:0x000217dbf9fac0>,,,,,,208,#I,9.918192000039673,#I,2.0756880000083027,#I,4.876800000019507,#I,4.876800000019507,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,209,#I,#<WSStructure:0x000217dbf85058>,#<WSStructure:0x000217dbf84e50>,#<WSStructure:0x000217dbf84978>,#<WSStructure:0x000217dbf844f0>,#<WSStructure:0x000217dbf84068>,#<WSStructure:0x000217dbf7fd10>,#<WSStructure:0x000217dbf7f220>,,,,,,209,#I,10.29004800004116,#I,2.0086320000080344,#I,-0.6096000000024384,#I,-0.6096000000024384,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,211,#I,#<WSStructure:0x000217dbf3cb00>,#<WSStructure:0x000217dbf3c3a8>,#<WSStructure:0x000217dbf3c088>,#<WSStructure:0x000217dbf37cb8>,#<WSStructure:0x000217dbf37a10>,#<WSStructure:0x000217dbf37808>,#<WSStructure:0x000217dbf37510>,,,,,,211,#I,10.424160000041697,#I,1.6885920000067545,#I,2.1336000000085344,#I,2.1336000000085344,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,213,#I,#<WSStructure:0x000217d8d40ea8>,#<WSStructure:0x000217d8d40b10>,#<WSStructure:0x000217d8d40890>,#<WSStructure:0x000217d8d406d8>,#<WSStructure:0x000217d8d40480>,#<WSStructure:0x000217d8d40200>,#<WSStructure:0x000217d8a9bec8>,,,,,,213,#I,10.747248000042989,#I,1.8775680000075103,#I,2.1336000000085344,#I,2.1336000000085344,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,215,#I,#<WSStructure:0x000217d8bbd798>,#<WSStructure:0x000217d8bbd220>,#<WSStructure:0x000217d8bbc208>,#<WSStructure:0x000217d8bb4f58>,#<WSStructure:0x000217d878edc0>,#<WSStructure:0x000217d878d998>,#<WSStructure:0x000217d878d240>,,,,,,215,#I,12.176760000048708,#I,2.660904000010644,#I,2.1336000000085344,#I,2.1336000000085344,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,217,#I,#<WSStructure:0x000217d89cb160>,#<WSStructure:0x000217d89cac38>,#<WSStructure:0x000217d89ca620>,#<WSStructure:0x000217d89ca0a8>,#<WSStructure:0x000217d89c9b30>,#<WSStructure:0x000217d89c94f0>,#<WSStructure:0x000217d89c8f28>,,,,,,217,#I,12.835128000051341,#I,2.6426160000105705,#I,1.8288000000073152,#I,1.8288000000073152,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,219,#I,#<WSStructure:0x000217dc30efd0>,#<WSStructure:0x000217dc30ee68>,#<WSStructure:0x000217dc30ed00>,#<WSStructure:0x000217dc30eb98>,#<WSStructure:0x000217dc30ea30>,#<WSStructure:0x000217dc30e8c8>,#<WSStructure:0x000217dc30e760>,,,,,,219,#I,13.673328000054694,#I,2.840736000011363,#I,1.2192000000048768,#I,1.2192000000048768,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,225,#I,#<WSStructure:0x000217dc305c28>,#<WSStructure:0x000217dc305ac0>,#<WSStructure:0x000217dc305958>,#<WSStructure:0x000217dc3057f0>,#<WSStructure:0x000217dc305688>,#<WSStructure:0x000217dc305520>,#<WSStructure:0x000217dc3053b8>,,,,,,225,#I,13.267944000053072,#I,2.2494240000089976,#I,2.4384000000097537,#I,2.4384000000097537,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,229,#I,#<WSStructure:0x000217dc2fc790>,#<WSStructure:0x000217dc2fc600>,#<WSStructure:0x000217dc2fc498>,#<WSStructure:0x000217dc2fc330>,#<WSStructure:0x000217dc2fc1c8>,#<WSStructure:0x000217dc2fc060>,#<WSStructure:0x000217dc2f7ee8>,,,,,,229,#I,11.021568000044086,#I,1.063752000004255,#I,3.2004000000128014,#I,3.2004000000128014,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,231,#I,#<WSStructure:0x000217dc2ef298>,#<WSStructure:0x000217dc2ef130>,#<WSStructure:0x000217dc2eefc8>,#<WSStructure:0x000217dc2eee60>,#<WSStructure:0x000217dc2eecf8>,#<WSStructure:0x000217dc2eeb90>,#<WSStructure:0x000217dc2eea28>,,,,,,231,#I,11.698224000046794,#I,0.7741920000030968,#I,1.524000000006096,#I,1.524000000006096,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,237,#I,#<WSStructure:0x000217dc2e5dd8>,#<WSStructure:0x000217dc2e5c70>,#<WSStructure:0x000217dc2e5b08>,#<WSStructure:0x000217dc2e59a0>,#<WSStructure:0x000217dc2e5838>,#<WSStructure:0x000217dc2e56d0>,#<WSStructure:0x000217dc2e5568>,,,,,,237,#I,10.780776000043122,#I,0.9387840000037552,#I,4.267200000017069,#I,4.267200000017069,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,239,#I,#<WSStructure:0x000217dc2dc7d8>,#<WSStructure:0x000217dc2dc670>,#<WSStructure:0x000217dc2dc508>,#<WSStructure:0x000217dc2dc3a0>,#<WSStructure:0x000217dc2dc238>,#<WSStructure:0x000217dc2dc0d0>,#<WSStructure:0x000217dc2d7f58>,,,,,,239,#I,10.899648000043598,#I,0.7040880000028163,#I,3.9624000000158497,#I,3.9624000000158497,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,241,#I,#<WSStructure:0x000217dc2cf330>,#<WSStructure:0x000217dc2cf1c8>,#<WSStructure:0x000217dc2cf060>,#<WSStructure:0x000217dc2ceef8>,#<WSStructure:0x000217dc2ced90>,#<WSStructure:0x000217dc2cec28>,#<WSStructure:0x000217dc2ceac0>,,,,,,241,#I,10.933176000043732,#I,0.6431280000025725,#I,3.9624000000158497,#I,3.9624000000158497,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,243,#I,#<WSStructure:0x000217dc2c5e70>,#<WSStructure:0x000217dc2c5d08>,#<WSStructure:0x000217dc2c5ba0>,#<WSStructure:0x000217dc2c5a38>,#<WSStructure:0x000217dc2c58d0>,#<WSStructure:0x000217dc2c5768>,#<WSStructure:0x000217dc2c5600>,,,,,,243,#I,11.289792000045159,#I,0.0,#I,4.267200000017069,#I,4.267200000017069,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,247,#I,#<WSStructure:0x000217dc2bc938>,#<WSStructure:0x000217dc2bc7d0>,#<WSStructure:0x000217dc2bc668>,#<WSStructure:0x000217dc2bc500>,#<WSStructure:0x000217dc2bc398>,#<WSStructure:0x000217dc2bc230>,#<WSStructure:0x000217dc2bc0c8>,,,,,,247,#I,10.674096000042697,#I,0.6248400000024993,#I,5.486400000021946,#I,5.486400000021946,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,249,#I,#<WSStructure:0x000217dc2af468>,#<WSStructure:0x000217dc2af300>,#<WSStructure:0x000217dc2af198>,#<WSStructure:0x000217dc2af008>,#<WSStructure:0x000217dc2aee78>,#<WSStructure:0x000217dc2aece8>,#<WSStructure:0x000217dc2aeb58>,,,,,,249,#I,10.674096000042697,#I,0.5516880000022067,#I,5.486400000021946,#I,5.486400000021946,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,251,#I,#<WSStructure:0x000217dc2a5fd0>,#<WSStructure:0x000217dc2a5e68>,#<WSStructure:0x000217dc2a5cd8>,#<WSStructure:0x000217dc2a5b70>,#<WSStructure:0x000217dc2a59e0>,#<WSStructure:0x000217dc2a5850>,#<WSStructure:0x000217dc2a56c0>,,,,,,251,#I,10.408920000041636,#I,0.33528000000134117,#I,9.144000000036577,#I,9.144000000036577,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,253,#I,#<WSStructure:0x000217dc29cb10>,#<WSStructure:0x000217dc29c9a8>,#<WSStructure:0x000217dc29c818>,#<WSStructure:0x000217dc29c688>,#<WSStructure:0x000217dc29c4f8>,#<WSStructure:0x000217dc29c368>,#<WSStructure:0x000217dc29c1d8>,,,,,,253,#I,9.805416000039223,#I,0.573024000002292,#I,10.972800000043891,#I,10.972800000043891,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,255,#I,#<WSStructure:0x000217dc28f5c8>,#<WSStructure:0x000217dc28f460>,#<WSStructure:0x000217dc28f2f8>,#<WSStructure:0x000217dc28f190>,#<WSStructure:0x000217dc28f028>,#<WSStructure:0x000217dc28eec0>,#<WSStructure:0x000217dc28ed58>,,,,,,255,#I,10.213848000040855,#I,0.7467600000029871,#I,8.229600000032919,#I,8.229600000032919,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,257,#I,#<WSStructure:0x000217dc2861d0>,#<WSStructure:0x000217dc286068>,#<WSStructure:0x000217dc285f00>,#<WSStructure:0x000217dc285d98>,#<WSStructure:0x000217dc285c30>,#<WSStructure:0x000217dc285ac8>,#<WSStructure:0x000217dc285960>,,,,,,257,#I,6.452616000025811,#I,7.107936000028432,#I,5.181600000020726,#I,5.181600000020726,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,259,#I,#<WSStructure:0x000217dc27cdd8>,#<WSStructure:0x000217dc27cc70>,#<WSStructure:0x000217dc27cb08>,#<WSStructure:0x000217dc27c9a0>,#<WSStructure:0x000217dc27c838>,#<WSStructure:0x000217dc27c6d0>,#<WSStructure:0x000217dc27c568>,,,,,,259,#I,6.33984000002536,#I,7.132320000028529,#I,7.62000000003048,#I,7.62000000003048,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,261,#I,#<WSStructure:0x000217dc26f9d0>,#<WSStructure:0x000217dc26f868>,#<WSStructure:0x000217dc26f700>,#<WSStructure:0x000217dc26f598>,#<WSStructure:0x000217dc26f430>,#<WSStructure:0x000217dc26f2c8>,#<WSStructure:0x000217dc26f160>,,,,,,261,#I,6.336792000025347,#I,6.5379600000261515,#I,0.0,#I,0.0,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,263,#I,#<WSStructure:0x000217dc266560>,#<WSStructure:0x000217dc2663f8>,#<WSStructure:0x000217dc266290>,#<WSStructure:0x000217dc266128>,#<WSStructure:0x000217dc265fc0>,#<WSStructure:0x000217dc265e58>,#<WSStructure:0x000217dc265cf0>,,,,,,263,#I,6.193536000024775,#I,6.574536000026298,#I,0.0,#I,0.0,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,265,#I,#<WSStructure:0x000217dc25cf88>,#<WSStructure:0x000217dc25ce20>,#<WSStructure:0x000217dc25ccb8>,#<WSStructure:0x000217dc25cb50>,#<WSStructure:0x000217dc25c9e8>,#<WSStructure:0x000217dc25c880>,#<WSStructure:0x000217dc25c718>,,,,,,265,#I,7.738872000030955,#I,4.145280000016581,#I,0.0,#I,0.0,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,267,#I,#<WSStructure:0x000217dc24e758>,#<WSStructure:0x000217dc24e578>,#<WSStructure:0x000217dc24e3e8>,#<WSStructure:0x000217dc24e280>,#<WSStructure:0x000217dc24e118>,#<WSStructure:0x000217dc24de70>,#<WSStructure:0x000217dc24d628>,,,,,,267,#I,7.126224000028505,#I,3.9471600000157885,#I,6.400800000025603,#I,6.400800000025603,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,269,#I,#<WSStructure:0x000217dc1e78f0>,#<WSStructure:0x000217dc1e7738>,#<WSStructure:0x000217dc1e75d0>,#<WSStructure:0x000217dc1e7468>,#<WSStructure:0x000217dc1e7300>,#<WSStructure:0x000217dc1e7170>,#<WSStructure:0x000217dc1e7008>,,,,,,269,#I,7.629144000030517,#I,3.7002720000148015,#I,0.0,#I,0.0,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,271,#I,#<WSStructure:0x000217dc1ddf58>,#<WSStructure:0x000217dc1dddf0>,#<WSStructure:0x000217dc1ddc60>,#<WSStructure:0x000217dc1dda80>,#<WSStructure:0x000217dc1dd918>,#<WSStructure:0x000217dc1dd788>,#<WSStructure:0x000217dc1dd5f8>,,,,,,271,#I,7.915656000031662,#I,3.3528000000134113,#I,1.8288000000073152,#I,1.8288000000073152,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,273,#I,#<WSStructure:0x000217dc1d4c78>,#<WSStructure:0x000217dc1d4b10>,#<WSStructure:0x000217dc1d49a8>,#<WSStructure:0x000217dc1d4840>,#<WSStructure:0x000217dc1d46d8>,#<WSStructure:0x000217dc1d4570>,#<WSStructure:0x000217dc1d4408>,,,,,,273,#I,8.887968000035553,#I,2.2494240000089976,#I,2.4384000000097537,#I,2.4384000000097537,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,275,#I,#<WSStructure:0x000217dc1c7640>,#<WSStructure:0x000217dc1c74d8>,#<WSStructure:0x000217dc1c7370>,#<WSStructure:0x000217dc1c7208>,#<WSStructure:0x000217dc1c70a0>,#<WSStructure:0x000217dc1c6f38>,#<WSStructure:0x000217dc1c6dd0>,,,,,,275,#I,9.470136000037881,#I,2.526792000010107,#I,3.048000000012192,#I,3.048000000012192,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,35,#I,#<WSStructure:0x000217dc1bdb40>,#<WSStructure:0x000217dc1bd988>,#<WSStructure:0x000217dc1bd820>,#<WSStructure:0x000217dc1bd6b8>,#<WSStructure:0x000217dc1bd550>,#<WSStructure:0x000217dc1bd3e8>,#<WSStructure:0x000217dc1bd208>,,,,,,35,#I,7.760208000031041,#I,3.2064960000128258,#I,3.81000000001524,#I,3.81000000001524,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,40,#I,#<WSStructure:0x000217dc1969f0>,#<WSStructure:0x000217dc196860>,#<WSStructure:0x000217dc1966f8>,#<WSStructure:0x000217dc196590>,#<WSStructure:0x000217dc196428>,#<WSStructure:0x000217dc1962c0>,#<WSStructure:0x000217dc196158>,,,,,,40,#I,8.235696000032943,#I,2.9900880000119607,#I,40.203120000160816,#I,40.203120000160816,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,50,#I,#<WSStructure:0x000217dc18cc98>,#<WSStructure:0x000217dc18cb08>,#<WSStructure:0x000217dc18c950>,#<WSStructure:0x000217dc18c7e8>,#<WSStructure:0x000217dc18c680>,#<WSStructure:0x000217dc18c4a0>,#<WSStructure:0x000217dc18c338>,,,,,,50,#I,10.061448000040246,#I,0.9174480000036698,#I,35.50920000014204,#I,35.50920000014204,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,60,#I,#<WSStructure:0x000217dc16ec20>,#<WSStructure:0x000217dc16e860>,#<WSStructure:0x000217dc16e478>,#<WSStructure:0x000217dc16e130>,#<WSStructure:0x000217dc16dcd0>,#<WSStructure:0x000217dc16d910>,#<WSStructure:0x000217dc16d500>,,,,,,60,#I,7.2847200000291386,#I,9.125712000036504,#I,0.0,#I,0.0,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,601,#I,#<WSStructure:0x000217dc15d5b0>,#<WSStructure:0x000217dc15d3d0>,#<WSStructure:0x000217dc15d1a0>,#<WSStructure:0x000217dc15cfe8>,#<WSStructure:0x000217dc15cd18>,#<WSStructure:0x000217dc15cae8>,#<WSStructure:0x000217dc15c8b8>,,,,,,601,#I,7.010400000028042,#I,8.988552000035954,#I,0.0,#I,0.0,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_node,61,#I,#<WSStructure:0x000217dc156f58>,#<WSStructure:0x000217dc156da0>,#<WSStructure:0x000217dc156b98>,#<WSStructure:0x000217dc156990>,#<WSStructure:0x000217dc156788>,#<WSStructure:0x000217dc156558>,#<WSStructure:0x000217dc156350>,,,,,,61,#I,7.226808000028908,#I,8.848344000035395,#I,0.0,#I,0.0,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
## table=wn_transfer_node
table,node_id,node_id_flag,notes,area,area_flag,isolation_area,isolation_area_flag,asset_id,asset_id_flag,x,x_flag,y,y_flag,z,z_flag,ground_level,ground_level_flag,highest_property,highest_property_flag,system_type,system_type_flag,fire_zone,fire_zone_flag,asset_uid,asset_uid_flag,asset_network_uid,user_number_1,user_number_1_flag,user_number_2,user_number_2_flag,user_number_3,user_number_3_flag,user_number_4,user_number_4_flag,user_number_5,user_number_5_flag,user_number_6,user_number_6_flag,user_number_7,user_number_7_flag,user_number_8,user_number_8_flag,user_number_9,user_number_9_flag,user_number_10,user_number_10_flag,user_number_11,user_number_11_flag,user_number_12,user_number_12_flag,user_number_13,user_number_13_flag,user_number_14,user_number_14_flag,user_number_15,user_number_15_flag,hotlinks,user_text_1,user_text_1_flag,user_text_2,user_text_2_flag,user_text_3,user_text_3_flag,user_text_4,user_text_4_flag,user_text_5,user_text_5_flag,user_text_6,user_text_6_flag,user_text_7,user_text_7_flag,user_text_8,user_text_8_flag,user_text_9,user_text_9_flag,user_text_10,user_text_10_flag,user_text_11,user_text_11_flag,user_text_12,user_text_12_flag,user_text_13,user_text_13_flag,user_text_14,user_text_14_flag,user_text_15,user_text_15_flag
## table=wn_fixed_head
