table,us_node_id,us_node_id_flag,ds_node_id,ds_node_id_flag,link_suffix,link_suffix_flag,alt_customer_points,bends,customer_points,notes,spatial_data,area,area_flag,isolation_area,isolation_area_flag,asset_id,asset_id_flag,local_loss,local_loss_flag,iwlive_can_be_closed,iwlive_can_be_closed_flag,length,length_flag,diameter,diameter_flag,roughness_type,roughness_type_flag,k,k_flag,darcy_weissbach,darcy_weissbach_flag,hazen_williams,hazen_williams_flag,modified_hazen_williams,modified_hazen_williams_flag,material,material_flag,construction_date,construction_date_flag,year,year_flag,bulk_coeff,bulk_coeff_flag,CO2cost,CO2cost_flag,wall_coeff,wall_coeff_flag,system_type,system_type_flag,criticality,criticality_flag,criticality_count,criticality_count_flag,wave_celerity,wave_celerity_flag,pressure_rating,pressure_rating_flag,asset_uid,asset_uid_flag,asset_network_uid,user_number_1,user_number_1_flag,user_number_2,user_number_2_flag,user_number_3,user_number_3_flag,user_number_4,user_number_4_flag,user_number_5,user_number_5_flag,user_number_6,user_number_6_flag,user_number_7,user_number_7_flag,user_number_8,user_number_8_flag,user_number_9,user_number_9_flag,user_number_10,user_number_10_flag,user_number_11,user_number_11_flag,user_number_12,user_number_12_flag,user_number_13,user_number_13_flag,user_number_14,user_number_14_flag,user_number_15,user_number_15_flag,hotlinks,user_text_1,user_text_1_flag,user_text_2,user_text_2_flag,user_text_3,user_text_3_flag,user_text_4,user_text_4_flag,user_text_5,user_text_5_flag,user_text_6,user_text_6_flag,user_text_7,user_text_7_flag,user_text_8,user_text_8_flag,user_text_9,user_text_9_flag,user_text_10,user_text_10_flag,user_text_11,user_text_11_flag,user_text_12,user_text_12_flag,user_text_13,user_text_13_flag,user_text_14,user_text_14_flag,user_text_15,user_text_15_flag
wn_pipe,164,#I,166,#I,1,#I,#<WSStructure:0x000217dc257858>,[7.918704000031675; 4.614672000018459; 8.071104000032285; 4.6116240000184465],#<WSStructure:0x000217dc257470>,,#<WSStructure:0x000217dc257218>,,,,,181,#I,0.0,#I,false,,149.3520050048828,#I,355.6000061035156,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,265,#I,169,#I,1,#I,#<WSStructure:0x000217dc247b60>,[7.738872000030955; 4.145280000016581; 7.827264000031309; 3.883152000015533],#<WSStructure:0x000217dc2476d8>,,#<WSStructure:0x000217dc2473e0>,,,,,183,#I,0.0,#I,false,,179.83200073242188,#I,762.0,#I,HW,#I,,,,,141.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,167,#I,169,#I,1,#I,#<WSStructure:0x000217dc1e4e20>,[7.888224000031553; 3.9563040000158254; 7.827264000031309; 3.883152000015533],#<WSStructure:0x000217dc1e4a10>,,#<WSStructure:0x000217dc1e47b8>,,,,,185,#I,0.0,#I,false,,18.288000106811523,#I,203.1999969482422,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,187,#I,204,#I,1,#I,#<WSStructure:0x000217dc1d6690>,[7.205472000028823; 3.36499200001346; 7.254240000029017; 3.3223200000132893],#<WSStructure:0x000217dc1d62a8>,,#<WSStructure:0x000217dc1d6050>,,,,,186,#I,0.0,#I,false,,30.449520111083984,#I,203.1999969482422,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,169,#I,171,#I,1,#I,#<WSStructure:0x000217dc1c7f50>,[7.827264000031309; 3.883152000015533; 8.122920000032492; 3.596640000014387],#<WSStructure:0x000217dc1c7b40>,,#<WSStructure:0x000217dc1c78e8>,,,,,187,#I,0.0,#I,false,,387.09600830078125,#I,762.0,#I,HW,#I,,,,,141.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,171,#I,173,#I,1,#I,#<WSStructure:0x000217dc1bd168>,[8.122920000032492; 3.596640000014387; 8.189976000032761; 3.5326320000141305],#<WSStructure:0x000217dc1bcd80>,,#<WSStructure:0x000217dc1bcb28>,,,,,189,#I,0.0,#I,false,,15.239999771118164,#I,762.0,#I,HW,#I,,,,,141.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,271,#I,171,#I,1,#I,#<WSStructure:0x000217dc194b78>,[7.915656000031662; 3.3528000000134113; 8.122920000032492; 3.596640000014387],#<WSStructure:0x000217dc1945d8>,,#<WSStructure:0x000217dc194178>,,,,,191,#I,0.0,#I,false,,231.6479949951172,#I,609.6000366210938,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,35,#I,181,#I,1,#I,#<WSStructure:0x000217dc185e20>,[7.760208000031041; 3.2064960000128258; 7.839456000031357; 3.2735520000130944],#<WSStructure:0x000217dc185a60>,,#<WSStructure:0x000217dc1857b8>,,,,,193,#I,0.0,#I,false,,9.144000053405762,#I,609.6000366210938,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,181,#I,177,#I,1,#I,#<WSStructure:0x000217dc15fc48>,[7.839456000031357; 3.2735520000130944; 7.900416000031602; 3.2278320000129113],#<WSStructure:0x000217dc15f658>,,#<WSStructure:0x000217dc15f298>,,,,,195,#I,0.0,#I,false,,9.144000053405762,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,177,#I,179,#I,1,#I,#<WSStructure:0x000217dc157750>,[7.900416000031602; 3.2278320000129113; 7.836408000031346; 3.16992000001268],#<WSStructure:0x000217dc157250>,,#<WSStructure:0x000217dc156ee0>,,,,,197,#I,0.0,#I,false,,9.144000053405762,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,179,#I,183,#I,1,#I,#<WSStructure:0x000217dc008340>,[7.836408000031346; 3.16992000001268; 7.757160000031028; 3.1028640000124112],#<WSStructure:0x000217dc00b108>,,#<WSStructure:0x000217dc003ef8>,,,,,199,#I,0.0,#I,false,,64.00800323486328,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,40,#I,179,#I,1,#I,#<WSStructure:0x000217dbf9d810>,[8.235696000032943; 2.9900880000119607; 7.836408000031346; 3.16992000001268],#<WSStructure:0x000217dbf9c4d8>,,#<WSStructure:0x000217dbf97050>,,,,,201,#I,0.0,#I,false,,362.7120056152344,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,185,#I,184,#I,1,#I,#<WSStructure:0x000217dbf7d0b0>,[7.623048000030493; 2.9474160000117897; 7.665720000030663; 2.9016960000116065],#<WSStructure:0x000217dbf7d650>,,#<WSStructure:0x000217dbf7d970>,,,,,202,#I,0.0,#I,false,,30.449520111083984,#I,203.1999969482422,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,183,#I,185,#I,1,#I,#<WSStructure:0x000217d8d4bab0>,[7.757160000031028; 3.1028640000124112; 7.623048000030493; 2.9474160000117897],#<WSStructure:0x000217d8d4af20>,,#<WSStructure:0x000217d8d4a660>,,,,,203,#I,0.0,#I,false,,155.447998046875,#I,203.1999969482422,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,184,#I,205,#I,1,#I,#<WSStructure:0x000217d8a2dea0>,[7.665720000030663; 2.9016960000116065; 8.900160000035601; 1.969008000007876],#<WSStructure:0x000217d8b56890>,,#<WSStructure:0x000217d8bce0e8>,,,,,204,#I,0.0,#I,false,,1380.7440185546875,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,204,#I,185,#I,1,#I,#<WSStructure:0x000217d89c1548>,[7.254240000029017; 3.3223200000132893; 7.623048000030493; 2.9474160000117897],#<WSStructure:0x000217d89c0170>,,#<WSStructure:0x000217d89c2ab0>,,,,,205,#I,0.0,#I,false,,403.8599853515625,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,189,#I,183,#I,1,#I,#<WSStructure:0x000217dc3066c8>,[7.360920000029443; 3.4655760000138622; 7.757160000031028; 3.1028640000124112],#<WSStructure:0x000217dc306308>,,#<WSStructure:0x000217dc3060b0>,,,,,207,#I,0.0,#I,false,,411.4800109863281,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,189,#I,187,#I,1,#I,#<WSStructure:0x000217dc2fe158>,[7.360920000029443; 3.4655760000138622; 7.205472000028823; 3.36499200001346],#<WSStructure:0x000217dc2f7bf0>,,#<WSStructure:0x000217dc2f7998>,,,,,209,#I,0.0,#I,false,,152.39999389648438,#I,203.1999969482422,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,169,#I,269,#I,1,#I,#<WSStructure:0x000217dc2ed998>,[7.827264000031309; 3.883152000015533; 7.629144000030517; 3.7002720000148015],#<WSStructure:0x000217dc2ed5d8>,,#<WSStructure:0x000217dc2ed358>,,,,,211,#I,0.0,#I,false,,196.9008026123047,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,191,#I,187,#I,1,#I,#<WSStructure:0x000217dc2df140>,[6.736080000026945; 4.288536000017154; 7.205472000028823; 3.36499200001346],#<WSStructure:0x000217dc2ded80>,,#<WSStructure:0x000217dc2deb28>,,,,,213,#I,0.0,#I,false,,780.2880249023438,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,267,#I,189,#I,1,#I,#<WSStructure:0x000217dc2d4a38>,[7.126224000028505; 3.9471600000157885; 7.360920000029443; 3.4655760000138622],#<WSStructure:0x000217dc2d4678>,,#<WSStructure:0x000217dc2d4420>,,,,,215,#I,0.0,#I,false,,374.90399169921875,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,191,#I,193,#I,1,#I,#<WSStructure:0x000217dc2c6438>,[6.736080000026945; 4.288536000017154; 6.9738240000278955; 4.373880000017495],#<WSStructure:0x000217dc2c6078>,,#<WSStructure:0x000217dc2c5df8>,,,,,217,#I,0.0,#I,false,,158.49600219726562,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,193,#I,195,#I,1,#I,#<WSStructure:0x000217dc2b7c80>,[6.9738240000278955; 4.373880000017495; 7.065264000028261; 4.4866560000179465],#<WSStructure:0x000217dc2b78c0>,,#<WSStructure:0x000217dc2b7668>,,,,,219,#I,0.0,#I,false,,109.72799682617188,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,161,#I,195,#I,1,#I,#<WSStructure:0x000217dc2ad4d8>,[7.650480000030602; 4.65734400001863; 7.065264000028261; 4.4866560000179465],#<WSStructure:0x000217dc2ad0a0>,,#<WSStructure:0x000217dc2ace48>,,,,,221,#I,0.0,#I,false,,701.0399780273438,#I,203.1999969482422,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,197,#I,191,#I,1,#I,#<WSStructure:0x000217dc29ee60>,[6.391656000025566; 4.626864000018507; 6.736080000026945; 4.288536000017154],#<WSStructure:0x000217dc29eaa0>,,#<WSStructure:0x000217dc29e848>,,,,,223,#I,0.0,#I,false,,350.5199890136719,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,111,#I,197,#I,1,#I,#<WSStructure:0x000217dc294870>,[6.16000800002464; 5.343144000021373; 6.391656000025566; 4.626864000018507],#<WSStructure:0x000217dc2944b0>,,#<WSStructure:0x000217dc294258>,,,,,225,#I,0.0,#I,false,,850.3920288085938,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,173,#I,199,#I,1,#I,#<WSStructure:0x000217dc2862c0>,[8.189976000032761; 3.5326320000141305; 8.967216000035869; 2.57251200001029],#<WSStructure:0x000217dc285e88>,,#<WSStructure:0x000217dc285be0>,,,,,229,#I,0.0,#I,false,,1219.199951171875,#I,609.6000366210938,#I,HW,#I,,,,,141.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,199,#I,201,#I,1,#I,#<WSStructure:0x000217dc277c20>,[8.967216000035869; 2.57251200001029; 9.415272000037662; 2.6121360000104485],#<WSStructure:0x000217dc277810>,,#<WSStructure:0x000217dc277568>,,,,,231,#I,0.0,#I,false,,192.0240020751953,#I,609.6000366210938,#I,HW,#I,,,,,141.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,201,#I,203,#I,1,#I,#<WSStructure:0x000217dc26d630>,[9.415272000037662; 2.6121360000104485; 9.491472000037966; 2.7096720000108387],#<WSStructure:0x000217dc26d270>,,#<WSStructure:0x000217dc26d018>,,,,,233,#I,0.0,#I,false,,36.57600021362305,#I,609.6000366210938,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,199,#I,273,#I,1,#I,#<WSStructure:0x000217dc25ef40>,[8.967216000035869; 2.57251200001029; 8.887968000035553; 2.2494240000089976],#<WSStructure:0x000217dc25eb80>,,#<WSStructure:0x000217dc25e928>,,,,,235,#I,0.0,#I,false,,220.97999572753906,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,205,#I,207,#I,1,#I,#<WSStructure:0x000217dc254798>,[8.900160000035601; 1.969008000007876; 9.448800000037796; 2.014728000008059],#<WSStructure:0x000217dc2543d8>,,#<WSStructure:0x000217dc254180>,,,,,237,#I,0.0,#I,false,,365.760009765625,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,207,#I,206,#I,1,#I,#<WSStructure:0x000217dc2446b8>,[9.448800000037796; 2.014728000008059; 9.6499680000386; 2.0238720000080956],#<WSStructure:0x000217dc244258>,,#<WSStructure:0x000217dc2478b8>,,,,,238,#I,0.0,#I,false,,137.16000366210938,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,275,#I,207,#I,1,#I,#<WSStructure:0x000217dc1ddcd8>,[9.470136000037881; 2.526792000010107; 9.448800000037796; 2.014728000008059],#<WSStructure:0x000217dc1dd8a0>,,#<WSStructure:0x000217dc1dd5d0>,,,,,239,#I,0.0,#I,false,,435.864013671875,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,206,#I,208,#I,1,#I,#<WSStructure:0x000217dc1cf480>,[9.6499680000386; 2.0238720000080956; 9.918192000039673; 2.0756880000083027],#<WSStructure:0x000217dc1cf0c0>,,#<WSStructure:0x000217dc1cedf0>,,,,,240,#I,0.0,#I,false,,155.447998046875,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,208,#I,209,#I,1,#I,#<WSStructure:0x000217dc1c46c0>,[9.918192000039673; 2.0756880000083027; 10.29004800004116; 2.0086320000080344],#<WSStructure:0x000217dc1c42d8>,,#<WSStructure:0x000217dc1c4080>,,,,,241,#I,0.0,#I,false,,269.74798583984375,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,209,#I,211,#I,1,#I,#<WSStructure:0x000217dc19c490>,[10.29004800004116; 2.0086320000080344; 10.424160000041697; 1.6885920000067545],#<WSStructure:0x000217dc19c080>,,#<WSStructure:0x000217dc197dc8>,,,,,243,#I,0.0,#I,false,,368.8080139160156,#I,406.3999938964844,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,211,#I,213,#I,1,#I,#<WSStructure:0x000217dc18d5a8>,[10.424160000041697; 1.6885920000067545; 10.747248000042989; 1.8775680000075103],#<WSStructure:0x000217dc18d1c0>,,#<WSStructure:0x000217dc18cea0>,,,,,245,#I,0.0,#I,false,,301.75201416015625,#I,406.3999938964844,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,213,#I,215,#I,1,#I,#<WSStructure:0x000217dc16d0f0>,[10.747248000042989; 1.8775680000075103; 12.176760000048708; 2.660904000010644],#<WSStructure:0x000217dc16c808>,,#<WSStructure:0x000217dc16c3f8>,,,,,247,#I,0.0,#I,false,,1306.0679931640625,#I,406.3999938964844,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,215,#I,217,#I,1,#I,#<WSStructure:0x000217d8d2a5e0>,[12.176760000048708; 2.660904000010644; 12.835128000051341; 2.6426160000105705],#<WSStructure:0x000217d8d29ff0>,,#<WSStructure:0x000217d8d29d20>,,,,,249,#I,0.0,#I,false,,505.9679870605469,#I,406.3999938964844,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,217,#I,219,#I,1,#I,#<WSStructure:0x000217d8a92aa8>,[12.835128000051341; 2.6426160000105705; 13.673328000054694; 2.840736000011363],#<WSStructure:0x000217d8a92670>,,#<WSStructure:0x000217d8a92378>,,,,,251,#I,0.0,#I,false,,624.8400268554688,#I,355.6000061035156,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,217,#I,225,#I,1,#I,#<WSStructure:0x000217dbff20e0>,[12.835128000051341; 2.6426160000105705; 13.267944000053072; 2.2494240000089976],#<WSStructure:0x000217dbff1b40>,,#<WSStructure:0x000217dbff1780>,,,,,257,#I,0.0,#I,false,,475.4880065917969,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,213,#I,229,#I,1,#I,#<WSStructure:0x000217dbf8c290>,[10.747248000042989; 1.8775680000075103; 11.021568000044086; 1.063752000004255],#<WSStructure:0x000217dbf877b8>,,#<WSStructure:0x000217dbf86ae8>,,,,,261,#I,0.0,#I,false,,670.5599975585938,#I,203.1999969482422,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,229,#I,231,#I,1,#I,#<WSStructure:0x000217dbf3dc08>,[11.021568000044086; 1.063752000004255; 11.698224000046794; 0.7741920000030968],#<WSStructure:0x000217dbf3c4c0>,,#<WSStructure:0x000217dbf37d58>,,,,,263,#I,0.0,#I,false,,597.4080200195312,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,211,#I,237,#I,1,#I,#<WSStructure:0x000217d8a9b568>,[10.424160000041697; 1.6885920000067545; 10.780776000043122; 0.9387840000037552],#<WSStructure:0x000217d8a9a0c8>,,#<WSStructure:0x000217d8a99830>,,,,,269,#I,0.0,#I,false,,633.9840087890625,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,237,#I,229,#I,1,#I,#<WSStructure:0x000217d87766a8>,[10.780776000043122; 0.9387840000037552; 11.021568000044086; 1.063752000004255],#<WSStructure:0x000217d87759b0>,,#<WSStructure:0x000217d8774e20>,,,,,271,#I,0.0,#I,false,,240.79200744628906,#I,203.1999969482422,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wn_pipe,237,#I,239,#I,1,#I,#<WSStructure:0x000217d87f3e78>,[10.780776000043122; 0.9387840000037552; 10.899648000043598; 0.7040880000028163],#<WSStructure:0x000217d87f11c8>,,#<WSStructure:0x000217d87f3040>,,,,,273,#I,0.0,#I,false,,155.447998046875,#I,304.8000183105469,#I,HW,#I,,,,,130.0,#I,,,,,,,,,0.0,#I,,,0.0,#I,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
